surface,path,line,control_kind,snippet,binding_state
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,353,onClick,"onClick={() => setForm((current) => ({ ...current, isPaused: !current.isPaused, pauseReason: current.isPaused ? """" : current.pauseReason }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,358,onChange,"{form.isPaused ? <CpTextInput aria-label=""سبب الإيقاف"" value={form.pauseReason} onChange={(pauseReason) => setForm((current) => ({ ...current, pauseReason }))} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,359,onChange,"<CpTextInput aria-label=""سبب تغيير السياسة"" value={form.reason} onChange={(reason) => setForm((current) => ({ ...current, reason }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,360,onClick,<CpButton onClick={() => void saveProfile()} disabled={loading}>حفظ SLA والسعة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,378,onClick,<tr key={row.id} onClick={() => void toggleMode(row)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,396,onClick,"<CpButton key={mode} variant={evaluationMode === mode ? ""primary"" : ""secondary""} onClick={() => setEvaluationMode(mode)}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,402,onChange,"<CpTextInput aria-label=""الطلبات الحالية"" value={activeOrders} onChange={setActiveOrders} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,403,onChange,"<CpTextInput aria-label=""الكباتن المتصلون"" value={captainsOnline} onChange={setCaptainsOnline} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,405,onClick,<CpButton onClick={() => void evaluate()} disabled={!selectedZoneId || loading}>تقييم القرار</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,433,onClick,<tr key={row.id} onClick={() => setSelectedAudit(row)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,447,onChange,"<CpTextInput aria-label=""سبب التراجع"" value={rollbackReason} onChange={setRollbackReason} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,448,onClick,"<CpButton variant=""danger"" onClick={() => void rollback()} disabled={loading}>تنفيذ تراجع بإصدار جديد</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,250,onChange,"<CpTextInput value={title} onChange={setTitle} placeholder=""عنوان التغيير"" aria-label=""عنوان التغيير"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,251,onChange,"<CpTextInput value={reason} onChange={setReason} placeholder=""السبب"" aria-label=""سبب التغيير"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,252,onChange,"<CpTextInput value={impactAssessment} onChange={setImpactAssessment} placeholder=""تقييم الأثر المتوقع"" aria-label=""تقييم الأثر"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,253,onChange,"<CpTextInput value={rollbackPlan} onChange={setRollbackPlan} placeholder=""خطة التراجع الآمنة"" aria-label=""خطة التراجع"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,255,onChange,"<CpSelect value={targetType} onChange={(value) => setTargetType(value as ChangeTargetType)} options={[{ value: ""variable"", label: ""متغير سيادي"" }, { value: ""feature_flag"", label: ""علم ميزة"" }]} aria-label=""نوع الهدف"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,256,onChange,"<CpTextInput value={targetKey} onChange={setTargetKey} placeholder=""المفتاح"" aria-label=""مفتاح الهدف"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,257,onChange,"<CpTextInput value={ownerService} onChange={setOwnerService} placeholder=""الخدمة المالكة"" aria-label=""الخدمة المالكة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,258,onChange,"<CpTextInput value={scopeType} onChange={setScopeType} placeholder=""نوع النطاق"" aria-label=""نوع النطاق"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,259,onChange,"<CpTextInput value={scopeId} onChange={setScopeId} placeholder=""معرف النطاق"" aria-label=""معرف النطاق"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,260,onChange,"<CpTextInput value={valueType} onChange={setValueType} placeholder=""نوع القيمة"" aria-label=""نوع القيمة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,261,onChange,"<CpTextInput value={classification} onChange={setClassification} placeholder=""التصنيف — يمنع secret/token"" aria-label=""التصنيف"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,262,onChange,"<CpTextInput value={expectedRevision} onChange={setExpectedRevision} placeholder=""المراجعة المتوقعة"" aria-label=""المراجعة المتوقعة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,264,onChange,"<CpTextInput value={proposedValue} onChange={setProposedValue} placeholder={targetType === ""feature_flag"" ? ""true أو false"" : ""قيمة JSON مثل {\""limit\"":12}""} aria-label=""القيمة المقترحة بصيغة JSON"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,267,onClick,<CpButton onClick={addDraftItem} disabled={busy}>إضافة العنصر</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,268,onClick,<CpButton onClick={resetItemForm} disabled={busy}>مسح العنصر</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,276,onClick,"<CpButton onClick={() => setDraftItems((items) => items.filter((_, itemIndex) => itemIndex !== index))} disabled={busy}>إزالة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,282,onClick,"<CpButton onClick={() => void createChangeSet()} disabled={busy || draftItems.length === 0}>{busy ? ""جاري التنفيذ…"" : ""إنشاء مسودة التغيير""}</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,283,onClick,<CpButton onClick={resetCreateForm} disabled={busy}>مسح المسودة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,299,onChange,"<CpTextInput value={searchText} onChange={setSearchText} placeholder=""بحث بالعنوان أو المفتاح أو المقترح"" aria-label=""بحث طلبات التغيير"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,300,onChange,"<CpSelect value={statusFilter} onChange={setStatusFilter} options={STATUS_OPTIONS} aria-label=""ترشيح حالة طلب التغيير"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,301,onClick,<CpRetryButton onClick={() => void workflow.reload()}>تحديث</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,306,onClick,"<CpStatePanel role=""alert"" title=""تعذر تحميل طلبات التغيير"" code={workflow.state.message}><CpRetryButton onClick={() => void workflow.reload()}>إعادة المحاولة</CpRetryButton></CpStatePanel>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,322,onClick,<CpButton onClick={() => setSelectedId(changeSet.id)} disabled={busy}>تفاصيل</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,332,onSubmit,onSubmit={() => void runTransition(() => workflow.submit(changeSet.id))},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,351,onChange,"<Card><View style={styles.cardContent}><Text role=""titleSm"">رفض طلب التغيير</Text><CpTextInput value={rejectReason} onChange={setRejectReason} placeholder=""سبب الرفض الإلزامي"" aria-label=""سبب رفض التغيير"" /><View style={",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,351,onClick,"<Card><View style={styles.cardContent}><Text role=""titleSm"">رفض طلب التغيير</Text><CpTextInput value={rejectReason} onChange={setRejectReason} placeholder=""سبب الرفض الإلزامي"" aria-label=""سبب رفض التغيير"" /><View style={",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,351,onClick,"<Card><View style={styles.cardContent}><Text role=""titleSm"">رفض طلب التغيير</Text><CpTextInput value={rejectReason} onChange={setRejectReason} placeholder=""سبب الرفض الإلزامي"" aria-label=""سبب رفض التغيير"" /><View style={",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,355,onClick,"<Card><View style={styles.cardContent}><Text role=""titleSm"">تأكيد التطبيق الذري</Text><Text role=""caption"">سيعاد فحص لقطة التحقق والمراجعة قبل تطبيق جميع العناصر في معاملة واحدة. أي تعارض يلغي العملية كاملة.</Text><View ",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,355,onClick,"<Card><View style={styles.cardContent}><Text role=""titleSm"">تأكيد التطبيق الذري</Text><Text role=""caption"">سيعاد فحص لقطة التحقق والمراجعة قبل تطبيق جميع العناصر في معاملة واحدة. أي تعارض يلغي العملية كاملة.</Text><View ",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,359,onChange,"<Card><View style={styles.cardContent}><Text role=""titleSm"">تراجع إلى النسخة الآمنة</Text><CpTextInput value={rollbackReason} onChange={setRollbackReason} placeholder=""سبب التراجع الإلزامي"" aria-label=""سبب التراجع الإلزا",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,359,onClick,"<Card><View style={styles.cardContent}><Text role=""titleSm"">تراجع إلى النسخة الآمنة</Text><CpTextInput value={rollbackReason} onChange={setRollbackReason} placeholder=""سبب التراجع الإلزامي"" aria-label=""سبب التراجع الإلزا",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,359,onClick,"<Card><View style={styles.cardContent}><Text role=""titleSm"">تراجع إلى النسخة الآمنة</Text><CpTextInput value={rollbackReason} onChange={setRollbackReason} placeholder=""سبب التراجع الإلزامي"" aria-label=""سبب التراجع الإلزا",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,369,onClick,"<View style={styles.actions}><Text role=""titleSm"">تفاصيل الطلب والفرق المتوقع</Text><CpButton onClick={onClose}>إغلاق التفاصيل</CpButton></View>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,409,onClick,"{changeSet.status === ""draft"" && canPropose ? <CpButton onClick={onValidate} disabled={busy}>تحقق حي</CpButton> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,410,onClick,"{changeSet.status === ""validated"" && canPropose ? <CpButton onClick={onSubmit} disabled={busy}>إرسال</CpButton> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,411,onClick,"{changeSet.status === ""submitted"" && canApprove && changeSet.proposerActorId !== subject ? <><CpButton onClick={onApprove} disabled={busy}>اعتماد</CpButton><CpButton onClick={onReject} disabled={busy}>رفض</CpButton></> :",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,411,onClick,"{changeSet.status === ""submitted"" && canApprove && changeSet.proposerActorId !== subject ? <><CpButton onClick={onApprove} disabled={busy}>اعتماد</CpButton><CpButton onClick={onReject} disabled={busy}>رفض</CpButton></> :",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,413,onClick,"{changeSet.status === ""approved"" && canApply ? <CpButton onClick={onApply} disabled={busy}>تطبيق</CpButton> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformChangeWorkflowPanel.tsx,414,onClick,"{changeSet.status === ""applied"" && canRollback ? <CpButton onClick={onRollback} disabled={busy}>تراجع</CpButton> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformDashboardScreen.tsx,425,onChange,onChange={(value) => setMainTab(value as ExecutiveTabId)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformDashboardScreen.tsx,449,onClick,<CpRetryButton onClick={runtime.reload}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformGovernanceVisual.tsx,101,onClick,<CpButton onClick={() => void workflow.reload()}>إعادة المحاولة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformGovernanceVisual.tsx,164,onClick,<CpButton onClick={() => void workflow.reload()}>تحديث القراءة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/PlatformPoliciesScreen.tsx,68,onClick,<CpRetryButton onClick={zonesController.reload}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
